Latitude,Longitude,T_anomaly,P_anomaly,Veg_ID,Dist2Riv,Scale_Dist2Riv,Fig_code
-7.08075,22.5,-7.08075,-0.2536,20,1215.7055,0.448675149804465,7.44867514980447
-8.04715,22.5,-8.04715,0.11715,20,1176.613,0.434245507295788,6.43424550729579
-7.745567,22.5,-7.745567,0.1249,20,1083.2586,0.399786963620861,6.39978696362086
-5.48165,22.5,-5.48165,-0.22625,10,993.54544,0.366672457587125,7.36667245758712
-4.909333,22.5,-4.909333,-0.35823333,10,908.55277,0.335300356955086,7.33530035695509
-5.62485,22.5,-5.62485,-0.324,10,825.16579,0.30452094117768,7.30452094117768
-5.5803,22.5,-5.5803,-0.7242,10,503.59546,0.185824390604105,7.1858243906041
-7.4613,22.5,-7.4613,-0.5175,10,455.57811,0.168100448806725,7.16810044880673
-12.932933,22.5,-12.932933,0.0748333,20,431.49225,0.159209987738386,6.15920998773839
-7.1809,22.5,-7.1809,0.0808,20,466.39819,0.172094306613601,6.1720943066136
-5.2663,22.5,-5.2663,0.0863,15,519.84114,0.191820920749539,4.19182092074954
-4.8183,22.5,-4.8183,0.0208,10,545.5182,0.201298718190835,6.20129871819083
-3.4914,22.5,-3.4914,-0.1728,10,514.31187,0.189779982220819,7.18977998222082
-3.0394,22.5,-3.0394,-0.1793,10,503.86424,0.185923601432614,7.18592360143261
-2.4824,22.5,-2.4824,-0.1512,10,502.20859,0.185312475574214,7.18531247557421
-2.2988,22.5,-2.2988,-0.1419,10,509.00194,0.187820005456834,7.18782000545683
-2.2098,22.5,-2.2098,-0.136,10,478.3348,0.176500292801886,7.17650029280189
-1.9444,22.5,-1.9444,-0.1169,10,389.14212,0.143577903934689,7.14357790393469
-1.9444,22.5,-1.9444,-0.1169,10,313.60974,0.11569774172379,7.11569774172379
-1.8656,22.5,-1.8656,-0.1276,10,263.05762,0.0970381773660287,7.09703817736603
-1.8386,22.5,-1.8386,-0.1306,20,254.48631,0.0938743751243953,7.0938743751244
-1.8085,22.5,-1.8085,-0.1244,20,198.63998,0.0732606364962278,7.07326063649623
-1.7183,22.5,-1.7183,-0.1069,15,87.468004,0.0322253517059666,5.03222535170597
-1.9093,22.5,-1.9093,-0.0709,15,3.5703972,0.00125745572956202,5.00125745572956
-1.7295,22.5,-1.7295,-0.0757,15,48.552361,0.0178609898338602,5.01786098983386
-1.67,22.5,-1.67,-0.077,15,151.2551,0.055770149095407,5.05577014909541
-1.6098,22.5,-1.6098,-0.0556,15,260.16246,0.0959695293183105,5.09596952931831
-1.4311,22.5,-1.4311,0.0087,15,370.15146,0.136568159487446,4.13656815948745
-1.4311,22.5,-1.4311,0.0087,15,480.69523,0.177371563789076,4.17737156378908
-1.6664,22.5,-1.6664,0.0121,10,591.4828,0.218264958417332,6.21826495841733
-1.7442,22.5,-1.7442,0.0127,10,702.29532,0.25916756247401,6.25916756247401
-1.6261,22.5,-1.6261,-0.0027,10,811.69453,0.299548492090478,7.29954849209048
-7.08075,23.5,-7.08075,-0.2536,20,1180.6788,0.435746256557456,7.43574625655746
-8.04715,23.5,-8.04715,0.11715,20,1157.9566,0.427359143351326,6.42735914335133
-7.745567,23.5,-7.745567,0.1249,20,1061.9767,0.391931487278713,6.39193148727871
-5.692233,23.5,-5.692233,-0.2705,10,969.22155,0.357694135987832,7.35769413598783
-4.909333,23.5,-4.909333,-0.35823333,10,880.71074,0.325023435816354,7.32502343581635
-5.62485,23.5,-5.62485,-0.324,10,797.85809,0.294441249453328,7.29444124945333
-7.905633,23.5,-7.905633,-0.1649667,10,616.20607,0.227390697312146,7.22739069731215
-6.2713,23.5,-6.2713,-0.6234333,10,533.18628,0.196746817006577,7.19674681700658
-5.5803,23.5,-5.5803,-0.7242,10,460.79099,0.170024602924283,7.17002460292428
-7.4613,23.5,-7.4613,-0.5175,10,406.08114,0.149830356529109,7.14983035652911
-13.0086,23.5,-13.0086,0.063,20,377.06183,0.139118883250385,6.13911888325039
-7.1809,23.5,-7.1809,0.0808,20,413.30818,0.152497968055512,6.15249796805551
-5.2663,23.5,-5.2663,0.0863,15,471.37875,0.173932707848954,4.17393270784895
-4.8183,23.5,-4.8183,0.0208,10,488.96711,0.180424841816183,6.18042484181618
-3.4914,23.5,-3.4914,-0.1728,10,452.89624,0.167110529375767,7.16711052937577
-3.4914,23.5,-3.4914,-0.1728,10,439.29598,0.162090464406142,7.16209046440614
-2.9289,23.5,-2.9289,-0.1137,10,436.18724,0.160942980698207,7.16094298069821
-2.7433,23.5,-2.7433,-0.0944,10,442.35214,0.163218540028047,7.16321854002805
-2.6308,23.5,-2.6308,-0.0815,10,472.1561,0.174219639679973,7.17421963967997
-1.9444,23.5,-1.9444,-0.1169,10,439.36241,0.162114984740013,7.16211498474001
-1.9444,23.5,-1.9444,-0.1169,10,374.35437,0.138119518157169,7.13811951815717
-1.8656,23.5,-1.8656,-0.1276,10,334.4129,0.123376507774843,7.12337650777484
-1.8386,23.5,-1.8386,-0.1306,20,319.89751,0.118018654258848,7.11801865425885
-1.8085,23.5,-1.8085,-0.1244,20,214.28231,0.0790344608846083,7.07903446088461
-1.9093,23.5,-1.9093,-0.0709,15,117.15384,0.0431828499742082,5.04318284997421
-1.9093,23.5,-1.9093,-0.0709,15,58.75545,0.0216271067809529,5.02162710678095
-1.7295,23.5,-1.7295,-0.0757,15,34.168487,0.0125516808945531,5.01255168089455
-1.67,23.5,-1.67,-0.077,15,142.49101,0.0525351887932039,5.0525351887932
-1.6098,23.5,-1.6098,-0.0556,15,249.34858,0.0919779600267139,5.09197796002671
-1.4311,23.5,-1.4311,0.0087,15,358.68113,0.132334284412776,4.13233428441278
-1.4311,23.5,-1.4311,0.0087,15,468.85419,0.173000853956476,4.17300085395648
-1.6664,23.5,-1.6664,0.0121,10,579.41725,0.213811378493547,6.21381137849355
-1.7442,23.5,-1.7442,0.0127,10,690.18291,0.254696685804098,6.2546966858041
-1.6261,23.5,-1.6261,-0.0027,10,801.06712,0.295625751741481,7.29562575174148
-7.01505,24.5,-7.01505,-0.2539,20,1145.7458,0.422851949420394,7.42285194942039
-8.08025,24.5,-8.08025,0.07215,20,1134.2567,0.418611146050273,6.41861114605027
-7.759,24.5,-7.759,0.0384,20,1042.2578,0.384652938256154,6.38465293825615
-5.797233,24.5,-5.797233,-0.2558667,10,946.57309,0.349334241348909,7.34933424134891
-4.90945,24.5,-4.90945,-0.34285,10,854.62066,0.315393186345924,7.31539318634592
-5.629333,24.5,-5.629333,-0.32673333,10,767.74282,0.283325240496308,7.28332524049631
-7.4947,24.5,-7.4947,-0.1441,10,588.15281,0.217035807934312,7.21703580793431
-6.6145,24.5,-6.6145,-0.5167,10,499.28363,0.184232827888541,7.18423282788854
-6.209767,24.5,-6.209767,-0.6411,10,420.41026,0.155119454925577,7.15511945492558
-7.6831,24.5,-7.6831,-0.4652667,10,357.96375,0.132069488430353,7.13206948843035
-12.115,24.5,-12.115,0.0406,20,322.86112,0.11911256825348,6.11911256825348
-6.9154,24.5,-6.9154,0.0491,20,361.3389,0.133315308163375,6.13331530816337
-5.2073,24.5,-5.2073,0.0512,15,425.1953,0.156885686724252,4.15688568672425
-4.7747,24.5,-4.7747,-0.0035,10,434.14531,0.160189272955604,7.1601892729556
-3.4948,24.5,-3.4948,-0.1675,10,392.23097,0.144718045937962,7.14471804593796
-3.4948,24.5,-3.4948,-0.1675,10,374.72623,0.138256777397772,7.13825677739777
-2.9379,24.5,-2.9379,-0.1107,10,370.28649,0.136618001135536,7.13661800113554
-2.7537,24.5,-2.7537,-0.0914,10,375.8746,0.138680658412486,7.13868065841249
-2.646,24.5,-2.646,-0.0794,10,407.22706,0.150253333211171,7.15025333321117
-1.9688,24.5,-1.9688,-0.1131,10,421.01982,0.155344452889063,7.15534445288906
-1.9688,24.5,-1.9688,-0.1131,10,438.98621,0.161976123538714,7.16197612353871
-1.8323,24.5,-1.8323,-0.1268,20,406.76742,0.150083673023599,7.1500836730236
-1.7877,24.5,-1.7877,-0.1313,10,347.20425,0.128097991632447,7.12809799163245
-1.7674,24.5,-1.7674,-0.1217,20,252.49207,0.0931382704936732,7.09313827049367
-1.7061,24.5,-1.7061,-0.0929,20,172.0738,0.0634546511992737,7.06345465119927
-1.9006,24.5,-1.9006,-0.0539,20,82.1456,0.0302607705968855,7.03026077059689
-1.7724,24.5,-1.7724,-0.0742,15,24.799913,0.00909359625846967,5.00909359625847
-1.7298,24.5,-1.7298,-0.0806,15,133.60365,0.0492547276396343,5.04925472763963
-1.6455,24.5,-1.6455,-0.0601,15,244.28056,0.0901072759613094,5.09010727596131
-1.7652,24.5,-1.7652,-0.0185,10,781.51103,0.288407298391925,7.28840729839192
-5.812467,25.5,-5.812467,-0.22913333,15,1110.9254,0.409999204673725,5.40999920467372
-8.0085,25.5,-8.0085,-0.237,20,1097.22,0.404940330914348,7.40494033091435
-8.477833,25.5,-8.477833,-0.2946667,20,1024.1975,0.37798660398233,7.37798660398233
-6.533867,25.5,-6.533867,-0.15146667,10,925.72891,0.341640334185475,7.34164033418548
-5.604167,25.5,-5.604167,-0.10493333,10,830.45445,0.306473066857796,7.3064730668578
-6.458467,25.5,-6.458467,-0.19353333,10,739.60957,0.272940825580218,7.27294082558022
-8.3646,25.5,-8.3646,-0.393,10,655.03987,0.241724849675221,7.24172484967522
-8.3646,25.5,-8.3646,-0.393,10,563.42768,0.207909382484914,7.20790938248491
-10.7595,25.5,-10.7595,-0.1328,20,468.81282,0.172985583653717,7.17298558365372
-11.4571,25.5,-11.4571,-0.0536333,20,383.1893,0.141380626592015,7.14138062659201
-10.009567,25.5,-10.009567,-0.0602667,20,311.87884,0.115058839933977,7.11505883993398
-5.8644,25.5,-5.8644,-0.112,15,269.04517,0.0992482740854207,5.09924827408542
-5.0602,25.5,-5.0602,-0.1707,15,311.06717,0.114759240063541,5.11475924006354
-4.7962,25.5,-4.7962,-0.1902,15,382.13005,0.140989641138863,5.14098964113886
-4.4731,25.5,-4.4731,-0.1752,10,380.97759,0.140564250442296,7.1405642504423
-3.5156,25.5,-3.5156,-0.1301,10,332.21364,0.122564727111452,7.12256472711145
-3.5156,25.5,-3.5156,-0.1301,10,310.17116,0.114428509003,7.114428509003
-2.9977,25.5,-2.9977,-0.089,10,304.60177,0.112372761565731,7.11237276156573
-2.8271,25.5,-2.8271,-0.0754,10,309.69726,0.114253585230284,7.11425358523028
-2.3233,25.5,-2.3233,-0.0941,10,343.5623,0.126753691919344,7.12675369191934
-2.1402,25.5,-2.1402,-0.0865,10,350.6457,0.129368283714342,7.12936828371434
-2.1402,25.5,-2.1402,-0.0865,10,377.35167,0.139225867648536,7.13922586764854
-1.6024,25.5,-1.6024,-0.1246,20,394.79338,0.145663870847104,7.1456638708471
-1.4252,25.5,-1.4252,-0.1368,20,303.70171,0.112040535587952,7.11204053558795
-1.4758,25.5,-1.4758,-0.1014,20,230.92928,0.0851791133359143,7.08517911333591
-1.627,25.5,-1.627,0.0031,20,175.20227,0.0646094175534112,6.06460941755341
-1.844,25.5,-1.844,0.0646,20,76.615066,0.0282193655063416,6.02821936550634
-2.0744,25.5,-2.0744,-0.0642,15,15.242097,0.00556565949198713,5.00556565949199
-2.151,25.5,-2.151,-0.1064,15,125.29438,0.046187648388932,5.04618764838893
-1.8964,25.5,-1.8964,-0.0923,15,236.31029,0.0871653268202302,5.08716532682023
-2.1737,25.5,-2.1737,-0.2209,10,720.61153,0.265928357061562,7.26592835706156
-6.04855,26.5,-6.04855,-0.24805,15,1076.2384,0.397195699917096,5.3971956999171
-8.0735,26.5,-8.0735,-0.252,20,1060.2363,0.391289078892907,7.39128907889291
-8.477833,26.5,-8.477833,-0.2946667,20,1007.8895,0.371967070567186,7.37196707056719
-6.3402,26.5,-6.3402,-0.15513333,10,906.81883,0.334660333054555,7.33466033305456
-5.604167,26.5,-5.604167,-0.10493333,10,808.39093,0.298329082562009,7.29832908256201
-6.458467,26.5,-6.458467,-0.19353333,10,713.70008,0.263377234654026,7.26337723465403
-8.3646,26.5,-8.3646,-0.393,10,624.44871,0.230433182405904,7.2304331824059
-8.3646,26.5,-8.3646,-0.393,10,542.49222,0.200181782470724,7.20018178247072
-10.666333,26.5,-10.666333,-0.1389667,20,442.49131,0.163269909813758,7.16326990981376
-11.4571,26.5,-11.4571,-0.0536333,20,349.31164,0.128875861667016,7.12887586166702
-10.0809,26.5,-10.0809,-0.0896,20,268.88686,0.0991898394315728,7.09918983943157
-5.8644,26.5,-5.8644,-0.112,15,215.91885,0.0796385329483328,5.07963853294833
-5.0602,26.5,-5.0602,-0.1707,15,263.48095,0.0971944349746032,5.0971944349746
-4.7962,26.5,-4.7962,-0.1902,15,343.36958,0.126682556005697,5.1266825560057
-4.4731,26.5,-4.4731,-0.1752,10,331.10101,0.122154038279977,7.12215403827998
-3.5156,26.5,-3.5156,-0.1301,10,273.26086,0.100804350049542,7.10080435004954
-3.0591,26.5,-3.0591,-0.1421,10,245.66051,0.0906166367128563,7.09061663671286
-2.5512,26.5,-2.5512,-0.1085,10,239.32914,0.0882796307477693,7.08827963074777
-2.3846,26.5,-2.3846,-0.0974,10,244.08241,0.0900341357512155,7.09003413575122
-2.3233,26.5,-2.3233,-0.0941,10,280.48598,0.103471252874439,7.10347125287444
-2.1402,26.5,-2.1402,-0.0865,10,280.24596,0.103382657803903,7.1033826578039
-2.1402,26.5,-2.1402,-0.0865,10,309.00137,0.113996721537112,7.11399672153711
-1.6024,26.5,-1.6024,-0.1246,20,359.2763,0.132553970806122,7.13255397080612
-1.4252,26.5,-1.4252,-0.1368,20,261.52092,0.0964709577806073,7.09647095778061
-1.4758,26.5,-1.4758,-0.1014,20,170.41197,0.062841244207902,7.0628412442079
-1.627,26.5,-1.627,0.0031,20,117.65993,0.0433696555706069,6.04336965557061
-1.844,26.5,-1.844,0.0646,20,49.508648,0.0182139700614152,6.01821397006142
-2.0744,26.5,-2.0744,-0.0642,15,59.243399,0.0218072162554676,5.02180721625547
-2.151,26.5,-2.151,-0.1064,15,146.4547,0.0539982476846849,5.05399824768469
-1.8964,26.5,-1.8964,-0.0923,15,251.18855,0.0926571212296734,5.09265712122967
-1.138,26.5,-1.138,-0.0472,10,358.56104,0.132289957348278,7.13228995734828
-1.138,26.5,-1.138,-0.0472,10,467.51291,0.172505766896194,7.17250576689619
-1.9684,26.5,-1.9684,-0.1765,10,577.17125,0.212982345377873,7.21298234537787
-2.2431,26.5,-2.2431,-0.2197,10,687.32241,0.253640831295022,7.25364083129502
-2.1737,26.5,-2.1737,-0.2209,10,666.90669,0.246105075301999,7.246105075302
-6.5956,27.5,-6.5956,-0.263,20,1041.7079,0.3844499617155,7.3844499617155
-8.0735,27.5,-8.0735,-0.252,20,1023.3219,0.377663406566442,7.37766340656644
-8.477833,27.5,-8.477833,-0.2946667,20,993.42438,0.366627772480721,7.36662777248072
-6.4297,27.5,-6.4297,-0.15255,10,889.97103,0.32844155116397,7.32844155116397
-5.604167,27.5,-5.604167,-0.10493333,10,788.61229,0.291028482587389,7.29102848258739
-6.458467,27.5,-6.458467,-0.19353333,10,690.27153,0.254729396807977,7.25472939680798
-8.972267,27.5,-8.972267,-0.4551667,10,596.44346,0.220096014256869,7.22009601425687
-8.251267,27.5,-8.251267,-0.3991667,10,509.62673,0.188050625047369,7.18805062504737
-10.666333,27.5,-10.666333,-0.1389667,20,421.10462,0.155375753872237,7.15537575387224
-11.4571,27.5,-11.4571,-0.0536333,20,320.79789,0.118350998353546,7.11835099835355
-10.009567,27.5,-10.009567,-0.0602667,20,230.68814,0.0850901048561664,7.08509010485617
-5.8644,27.5,-5.8644,-0.112,15,164.17111,0.0605376468747382,5.06053764687474
-5.0602,27.5,-5.0602,-0.1707,15,220.34118,0.0812708829120189,5.08127088291202
-4.7962,27.5,-4.7962,-0.1902,15,306.80705,0.113186764303636,5.11318676430364
-4.4731,27.5,-4.4731,-0.1752,10,286.3822,0.105647638287306,7.10564763828731
-3.5156,27.5,-3.5156,-0.1301,10,217.03632,0.0800510082981869,7.08005100829819
-3.5156,27.5,-3.5156,-0.1301,10,181.26166,0.066846031520813,7.06684603152081
-2.9977,27.5,-2.9977,-0.089,10,174.95042,0.0645164558480762,7.06451645584808
-2.8271,27.5,-2.8271,-0.0754,10,179.07821,0.0660400865713836,7.06604008657138
-2.7513,27.5,-2.7513,-0.0671,10,211.33059,0.0779449356716975,7.0779449356717
-2.5262,27.5,-2.5262,-0.044,10,209.93629,0.0774302781146252,7.07743027811463
-2.5262,27.5,-2.5262,-0.044,10,242.18478,0.0893336913561591,7.08933369135616
-1.9049,27.5,-1.9049,-0.0251,15,300.26244,0.110771048177558,5.11077104817756
-1.6997,27.5,-1.6997,-0.0188,15,234.52019,0.086504573400654,5.08650457340065
-1.7358,27.5,-1.7358,0.0021,15,129.23824,0.047643387722673,4.04764338772267
-1.844,27.5,-1.844,0.0646,20,43.029184,0.0158223003250759,6.01582230032508
-1.844,27.5,-1.844,0.0646,20,40.037143,0.0147178920114273,6.01471789201143
-2.0744,27.5,-2.0744,-0.0642,15,72.319862,0.0266339397028795,5.02663393970288
-2.151,27.5,-2.151,-0.1064,15,181.54372,0.0669501442014039,5.0669501442014
-1.8964,27.5,-1.8964,-0.0923,15,283.09898,0.10443575133003,5.10443575133003
-1.138,27.5,-1.138,-0.0472,10,383.80692,0.141608599625364,7.14160859962536
-1.138,27.5,-1.138,-0.0472,10,488.7701,0.180352122397609,7.18035212239761
-1.9684,27.5,-1.9684,-0.1765,10,595.21011,0.219640765818215,7.21964076581822
-2.3766,27.5,-2.3766,-0.1737,10,703.0094,0.25943114037572,7.25943114037572
-2.1737,27.5,-2.1737,-0.2209,10,622.26787,0.229628200847584,7.22962820084758
-5.949933,28.5,-5.949933,-0.26906667,15,1007.3599,0.371771587068495,5.3717715870685
-8.280067,28.5,-8.280067,-0.2409,20,986.49326,0.364069389573904,7.3640693895739
-8.706067,28.5,-8.706067,-0.28356667,20,977.63081,0.360798123084142,7.36079812308414
-6.4326,28.5,-6.4326,-0.2389,10,875.30893,0.323029544732392,7.32302954473239
-5.605367,28.5,-5.605367,-0.22426667,10,771.29941,0.284638032521631,7.28463803252163
-6.115,28.5,-6.115,-0.2605,10,669.59042,0.247095681287541,7.24709568128754
-7.0157,28.5,-7.0157,-0.3085,10,571.41175,0.210856425418067,7.21085642541807
-7.0157,28.5,-7.0157,-0.3085,10,478.93942,0.176723467335456,7.17672346733546
-10.3729,28.5,-10.3729,-0.1129667,20,396.18947,0.146179189120685,7.14617918912068
-11.510467,28.5,-11.510467,-0.0462,20,299.1931,0.110376338350347,7.11037633835035
-10.0994,28.5,-10.0994,-0.091,20,198.43901,0.0731864553807973,7.0731864553808
-5.7785,28.5,-5.7785,-0.1208,15,115.68677,0.0426413318918342,5.04264133189183
-5.7785,28.5,-5.7785,-0.1208,15,106.79003,0.0393574084361163,5.03935740843612
-4.9707,28.5,-4.9707,-0.2005,15,184.80135,0.0681525854964232,5.06815258549642
-4.7054,28.5,-4.7054,-0.2263,15,247.20539,0.0911868756619848,5.09118687566199
-4.3955,28.5,-4.3955,-0.2036,10,249.62032,0.0920782634367109,7.09207826343671
-3.4775,28.5,-3.4775,-0.1349,10,164.48173,0.0606523014902283,7.06065230149023
-3.4775,28.5,-3.4775,-0.1349,10,117.18277,0.0431935284817934,7.04319352848179
-2.5396,28.5,-2.5396,-0.1199,10,113.02693,0.0416595440724243,7.04165954407242
-2.3767,28.5,-2.3767,-0.1105,10,112.48867,0.0414608640346492,7.04146086403465
-2.3224,28.5,-2.3224,-0.1113,15,142.17769,0.0524195375662213,5.05241953756622
-2.1585,28.5,-2.1585,-0.1128,10,139.87878,0.0515709745564464,7.05157097455645
-2.1585,28.5,-2.1585,-0.1128,10,176.6533,0.0651450150252886,7.06514501502529
-1.5901,28.5,-1.5901,-0.0942,15,247.03259,0.0911230925264601,5.09112309252646
-1.4019,28.5,-1.4019,-0.0885,20,228.97476,0.084457669967594,7.08445766996759
-1.4918,28.5,-1.4918,-0.0793,20,118.71343,0.0437585186103944,7.04375851861039
-1.7584,28.5,-1.7584,-0.0526,20,18.9426,0.00693157201721036,7.00693157201721
-2.0194,28.5,-2.0194,0.0014,20,31.674885,0.0116312540756256,6.01163125407563
-2.0891,28.5,-2.0891,-0.0958,15,96.061801,0.0353974542448717,5.03539745424487
-2.1129,28.5,-2.1129,-0.1281,15,201.73799,0.0744041595962677,5.07440415959627
-1.8785,28.5,-1.8785,-0.1209,15,309.12143,0.114041037528148,5.11404103752815
-1.1787,28.5,-1.1787,-0.0998,10,415.91969,0.153461916529204,7.1534619165292
-1.1787,28.5,-1.1787,-0.0998,10,519.64256,0.191747621819837,7.19174762181984
-1.7606,28.5,-1.7606,-0.0683,10,622.16907,0.229591732249263,7.22959173224926
-1.9468,28.5,-1.9468,-0.0801,20,695.49254,0.256656551833474,7.25665655183347
-1.8629,28.5,-1.8629,-0.1242,20,588.76546,0.217261946464284,7.21726194646428
-6.8415,29.5,-6.8415,-0.35085,15,973.22348,0.35917130985097,5.35917130985097
-8.87195,29.5,-8.87195,-0.249,20,949.76598,0.350512786115028,7.35051278611503
-8.7377,29.5,-8.7377,-0.2465,20,938.7105,0.346432038550615,7.34643203855062
-6.4337,29.5,-6.4337,-0.38055,10,862.9477,0.318466824776709,7.31846682477671
-5.6075,29.5,-5.6075,-0.42413333,10,756.62601,0.279221855086399,7.2792218550864
-5.542,29.5,-5.542,-0.37206667,10,651.92359,0.240574582837414,7.24057458283741
-5.348333,29.5,-5.348333,-0.21963333,10,549.76638,0.20286678671325,7.20286678671325
-4.7665,29.5,-4.7665,-0.1688,10,451.88392,0.166736866506818,7.16673686650682
-9.8833,29.5,-9.8833,-0.0700333,20,361.76287,0.133471802005784,7.13347180200578
-11.599167,29.5,-11.599167,-0.0342333,20,283.77808,0.10468641757618,7.10468641757618
-10.1303,29.5,-10.1303,-0.0936,20,177.32544,0.0653931122284806,7.06539311222848
-5.6335,29.5,-5.6335,-0.1354,15,76.022251,0.0280005483796861,5.02800054837969
-5.6335,29.5,-5.6335,-0.1354,15,60.905532,0.0224207350887956,5.0224207350888
-4.8218,29.5,-4.8218,-0.2495,15,159.56561,0.0588376860491652,5.05883768604917
-4.5548,29.5,-4.5548,-0.2873,15,187.79209,0.0692565135909785,5.06925651359098
-4.2665,29.5,-4.2665,-0.2508,5,201.13575,0.0741818635572723,5.07418186355727
-3.4138,29.5,-3.4138,-0.1429,5,122.29123,0.0450791395726645,5.04507913957266
-3.4138,29.5,-3.4138,-0.1429,5,54.598276,0.0200926299716833,5.02009262997168
-2.9365,29.5,-2.9365,-0.1092,5,50.509139,0.0185832666646806,5.01858326666468
-2.7791,29.5,-2.7791,-0.0975,10,48.53936,0.0178561909649658,7.01785619096497
-2.7344,29.5,-2.7344,-0.0937,10,73.06558,0.0269091956765902,7.02690919567659
-2.6003,29.5,-2.6003,-0.0811,10,70.857169,0.0260940372384696,7.02609403723847
-2.6003,29.5,-2.6003,-0.0811,10,116.89505,0.0430873266082218,7.04308732660822
-1.5683,29.5,-1.5683,-0.0444,20,200.1716,0.0738259809755817,7.07382598097558
-1.3629,29.5,-1.3629,-0.0086,10,229.57767,0.0846802133138857,7.08468021331389
-1.5179,29.5,-1.5179,-0.0424,10,118.52998,0.0436908043962045,7.0436908043962
-1.9772,29.5,-1.9772,-0.1435,10,9.9342623,0.00360645613543142,7.00360645613543
-1.9772,29.5,-1.9772,-0.1435,10,43.614715,0.0160384288153937,7.01603842881539
-2.1144,29.5,-2.1144,-0.1487,10,150.27349,0.0554078217593977,7.0554078217594
-1.8474,29.5,-1.8474,-0.1697,15,332.70134,0.12274474467624,5.12274474467624
-1.2468,29.5,-1.2468,-0.1873,15,437.98694,0.161607277625313,5.16160727762531
-1.1783,29.5,-1.1783,-0.1148,15,545.61938,0.20133606528373,5.20133606528373
-1.2181,29.5,-1.2181,0.0277,15,653.0034,0.240973157302524,4.24097315730252
-1.2314,29.5,-1.2314,0.0751,15,678.53596,0.250397617573199,4.2503976175732
-1.293,29.5,-1.293,0.004,15,568.37557,0.209735724721207,4.20973572472121
-6.951167,30.5,-6.951167,-0.34276667,15,939.33148,0.3466612518116,5.3466612518116
-8.87195,30.5,-8.87195,-0.249,20,913.16871,0.337004171345097,7.3370041713451
-8.7377,30.5,-8.7377,-0.2465,20,899.81938,0.332076728494669,7.33207672849467
-6.3982,30.5,-6.3982,-0.37763333,10,852.99055,0.314791487694013,7.31479148769401
-5.6075,30.5,-5.6075,-0.42413333,10,744.75185,0.274838920152822,7.27483892015282
-5.542,30.5,-5.542,-0.37206667,10,637.52616,0.235260270170184,7.23526027017018
-5.348333,30.5,-5.348333,-0.21963333,10,531.92646,0.196281798084142,7.19628179808414
-4.7665,30.5,-4.7665,-0.1688,10,429.15474,0.158347176875421,7.15834717687542
-9.9433,30.5,-9.9433,-0.0477,20,331.84891,0.12243009966342,7.12243009966342
-11.6395,30.5,-11.6395,-0.0084,20,246.56742,0.0909513911309044,7.0909513911309
-10.052133,30.5,-10.052133,-0.0516,20,168.80319,0.0622474187867826,7.06224741878678
-5.486667,30.5,-5.486667,-0.1030667,15,60.729933,0.022355918799357,5.02235591879936
-5.6335,30.5,-5.6335,-0.1354,15,35.222974,0.0129409082512084,5.01294090825121
-4.8218,30.5,-4.8218,-0.2495,15,144.92456,0.0534334494960751,5.05343344949608
-4.5548,30.5,-4.5548,-0.2873,15,128.84972,0.0474999790200454,5.04749997902005
-4.2665,30.5,-4.2665,-0.2508,5,142.79837,0.0526486400925955,5.0526486400926
-3.4138,30.5,-3.4138,-0.1429,5,97.418732,0.0358983183297714,5.03589831832977
-3.4138,30.5,-3.4138,-0.1429,5,6.4573879,0.0023230883631075,5.00232308836311
-2.9365,30.5,-2.9365,-0.1092,5,16.476683,0.00602136415723541,5.00602136415724
-2.7791,30.5,-2.7791,-0.0975,10,11.218055,0.00408032374983956,7.00408032374984
-2.7344,30.5,-2.7344,-0.0937,10,5.9705982,0.00214340680403846,7.00214340680404
-2.1878,30.5,-2.1878,-0.1551,10,8.4975424,0.00307614074137622,7.00307614074138
-2.1878,30.5,-2.1878,-0.1551,10,67.894882,0.0250006115834692,7.02500061158347
-1.5683,30.5,-1.5683,-0.0444,20,151.90695,0.05601075694779,7.05601075694779
-1.3629,30.5,-1.3629,-0.0086,10,188.14587,0.069387099225735,7.06938709922574
-1.5179,30.5,-1.5179,-0.0424,10,142.52318,0.0525470632345802,7.05254706323458
-1.9772,30.5,-1.9772,-0.1435,10,68.681973,0.0252911389672844,7.02529113896728
-2.3112,30.5,-2.3112,-0.102,10,81.751723,0.0301153845432335,7.03011538454323
-2.1144,30.5,-2.1144,-0.1487,10,169.13931,0.062371485844147,7.06237148584415
-1.8474,30.5,-1.8474,-0.1697,15,371.14403,0.136934532327885,5.13693453232788
-1.2468,30.5,-1.2468,-0.1873,15,468.30879,0.172799538434976,5.17279953843498
-1.1783,30.5,-1.1783,-0.1148,15,570.61253,0.210561421033958,5.21056142103396
-1.2181,30.5,-1.2181,0.0277,15,658.58205,0.243032322748096,4.2430323227481
-1.2274,30.5,-1.2274,0.0381,15,649.78262,0.239784317908801,4.2397843179088
-1.293,30.5,-1.293,0.004,15,562.52788,0.20757725247713,4.20757725247713
-6.951167,31.5,-6.951167,-0.34276667,15,905.72099,0.334255103439367,5.33425510343937
-8.707033,31.5,-8.707033,-0.24016667,20,876.72815,0.323553400644425,7.32355340064442
-8.7317,31.5,-8.7317,-0.24716667,20,860.97246,0.317737733337971,7.31773773333797
-6.1322,31.5,-6.1322,-0.36105,10,845.52493,0.312035812623203,7.3120358126232
-5.5805,31.5,-5.5805,-0.4193,10,735.81545,0.271540357581624,7.27154035758162
