Trajectory,Latitude,Longitude,Date,Length,Speed,FST
1,30.5,40.5,45885.529,0,0,67
1,31.5,39.5,46222.134,111.194926644559,67.1872668547656,67
1,32.5,39.5,46225.753,111.194926644558,7.03498207292043,100
1,33.5,39.5,46238.832,333.584779933676,100.17560958964,100
1,34.5,38.5,46255.035,444.779706578235,18.8226706127078,100
1,34.5,37.5,46300.173,555.974633222794,14.9955397891569,100
1,33.5,36.5,46400.603,667.169559867353,801.886490223108,71
1,34.5,36.5,46423.705,111.194926644559,2.22545635233797,71
1,35.5,36.5,46502.011,69.2199312463015,1.86798173700059,71
1,36.5,36.5,46729.838,111.194926644559,3.07058036187476,100
1,37.5,35.5,47204.041,111.194926644558,2.06172337241668,106
1,37.5,34.5,47427.946,1111.94926644559,27.7869222191966,106
1,38.5,33.5,49450.993,1223.14419309015,34.1498225169696,106
1,38.5,32.5,50389.382,64.5706793648414,1.65468260679188,106
1,39.5,32.5,52148.819,1342.30765452705,89.0242508639694,106
1,40.5,32.5,53469.46,1447.33427023884,30.9583596123922,106
1,40.5,31.5,53836.183,111.194926644559,0.871864060190811,106
1,41.5,30.5,54934.217,61.3720509251406,0.716343942446265,106
1,41.5,29.5,54944.987,126.614127812859,1.83302151045051,106
1,42.5,28.5,55438.303,1779.11882631294,10.8297956313182,88
1,43.5,29.5,55528.221,83.2796123236675,7.73255453329953,88
1,44.5,30.5,55746.237,1891.61207524047,251.210102953621,108
1,45.5,30.5,55806.943,58.0986534733248,0.337619947777092,108
1,46.5,30.5,55827.734,58.0986534733252,0.221764128623603,108
1,47.5,30.5,55826.079,111.194926644559,0.387791429294788,108
1,48.5,30.5,55810.273,124.316314770618,3.20411131139002,108
1,49.5,30.5,55783.313,54.7544751868884,0.183612306843528,108
1,50.5,30.5,55745.405,2223.89853289117,68.0257718368711,108
1,51.5,30.5,55695.44,2335.09345953573,6.73296558550169,9
1,51.5,29.5,55658.384,122.835632880176,181.441112082088,9
1,52.5,29.5,55622.171,2449.92349494095,127.394493003015,9
1,53.5,29.5,55568.238,2560.85131873669,7.92771865563556,9
1,54.5,29.5,55492.404,111.194926644557,0.32532827367605,9
1,54.5,30.5,55453.381,111.194926644559,0.302820901708235,9
1,55.5,29.5,55391.552,2893.89975511578,10.0264693933181,9
1,56.5,29.5,55264.015,3004.8922663596,20.6215670644239,9
1,56.5,30.5,55178.341,111.194926644559,0.185819777749002,9
1,57.5,29.5,55109.267,3227.04957285081,3.17836027184639,42
1,58.5,29.5,54926.687,87.0216285574898,0.0927351328260351,42
1,58.5,30.5,54754.604,141.567795577828,0.0699775119301866,42
1,58.5,31.5,54492.62,88.2164515256372,0.393990538512471,42
1,59.5,31.5,54205.881,142.30209740547,0.300086877150654,42
1,60.5,30.5,54167.082,111.194926644559,0.488067378513331,42
1,60.5,31.5,53868.875,111.194926644559,1.42000519301922,42
1,61.5,31.5,53489.368,111.194926644558,4.81321645937855,42
1,62.5,30.5,53488.691,144.436028368311,1.43817612633985,42
1,63.5,30.5,53146.435,91.6382779368978,2.03018029015242,42
1,64.5,30.5,52804.642,144.436028368311,8.91415345110775,42
1,65.5,30.5,52437.445,111.194926644559,8.50179116480731,42
1,66.5,30.5,52003.103,111.194926644559,30.725318221773,42
1,67.5,30.5,51404.701,146.452287026245,0.435086487206805,42
2,30.5,40.5,45885.529,0,0,67
2,31.5,40.5,45896.386,126.614127812859,1.83302151045051,62
2,32.5,41.5,45743.28,253.989285343894,11.7169942955139,62
2,32.5,42.5,45519.861,128.184403727881,1.80067152328212,62
2,33.5,42.5,45544.412,464.877201372167,23.6783579367457,62
2,34.5,42.5,45587.929,340.527464915318,7.81402659343569,62
2,35.5,42.5,45672.463,608.812576371938,22.9705922265288,62
2,36.5,43.5,45412.516,840.595067217318,74.9995598873496,62
2,36.5,42.5,45842.974,233.36016250966,4.79366000102041,100
2,35.5,41.5,45947.029,340.836185938264,6.67769412703969,100
2,36.5,41.5,46177.143,712.837837430716,11.6566290685777,100
2,37.5,42.5,46169.443,125.073118351476,3.17799365665913,5
2,38.5,43.5,46234.256,1304.19366883214,5.7140576877807,5
2,38.5,42.5,46695.424,1406.92235661481,110.139530030928,5
2,39.5,42.5,47279.407,123.570116092926,0.769768179537179,5
2,40.5,43.5,47318.667,53.057113240973,0.479131567340109,5
2,41.5,43.5,47709.379,123.570116092925,3.44359926688584,45
2,42.5,43.5,47963.53,1514.16419304448,30.4134534416197,45
2,43.5,43.5,48075.96,1496.27394752357,6.02313792925542,45
2,42.5,42.5,48402.624,111.194926644559,0.292998354824969,45
2,42.5,41.5,49390.749,122.835632880176,181.441112082088,45
2,43.5,41.5,49532.53,1849.27011239225,27.6625646945024,45
2,44.5,41.5,49546.717,1954.39520544009,7.09644053463119,45
2,45.5,40.5,51351.548,111.194926644557,0.32532827367605,45
2,45.5,39.5,52746.966,2184.23779992301,37.8708266856757,45
2,46.5,38.5,53421.84,2289.62752813791,7.397325312783,108
2,47.5,37.5,54117.296,120.037147514129,3.47440294984319,108
2,48.5,36.5,54487.005,111.194926644559,0.194597446044973,108
2,49.5,35.5,54866.798,42.5519951916021,0.0997035865637322,108
2,50.5,34.5,54996.77,2514.68459497858,47.3103041216611,108
2,51.5,34.5,54915.479,136.182823285998,0.075454612252337,108
2,52.5,34.5,54815.757,111.194926644559,7.83780409139169,9
2,53.5,33.5,54953.191,111.194926644558,0.784272410580838,9
2,54.5,32.5,55016.403,81.9810244501531,0.0829662486529064,9
2,55.5,31.5,55087.59,137.757137842526,0.421708966529903,9
2,56.5,30.5,55178.341,111.194926644558,0.989014734897784,9
2,57.5,29.5,55109.267,111.194926644559,0.437515204128883,42
2,58.5,29.5,54926.687,111.194926644559,0.28459562707201,42
2,58.5,30.5,54754.604,140.069048417268,3.56772920064342,42
2,59.5,29.5,54715.248,111.194926644558,0.190407814344866,42
2,60.5,29.5,54474.231,87.0216285574893,0.188698323729074,42
2,61.5,28.5,54313.702,283.859459757375,4.97013744256738,42
2,61.5,29.5,54202.966,142.30209740547,18.4807918708472,42
2,60.5,30.5,54167.082,239.676186487569,1.0776128592965,42
2,60.5,31.5,53868.875,454.333086848353,8.97129093553542,42
2,61.5,31.5,53489.368,111.194926644559,10.241772740591,42
2,62.5,30.5,53488.691,692.410460606322,16.2709543086903,42
2,63.5,30.5,53146.435,454.112667819555,4.55506517763898,42
2,64.5,30.5,52804.642,346.081172623355,4.88697872860156,42
2,65.5,30.5,52437.445,111.194926644559,1.31538702350001,42
2,66.5,29.5,52402.896,111.194926644558,2.55520662372311,42
2,67.5,29.5,51831.486,111.194926644559,4.52914042786694,42
2,67.5,30.5,51404.701,454.112667819555,4.23040353830715,42
3,30.5,40.5,45885.529,0,0,67
3,31.5,41.5,45726.931,42.5519951916023,0.0471865652581249,62
3,32.5,42.5,45519.861,111.194926644559,0.11435172023332,62
3,33.5,43.5,45103.121,40.7526292455369,0.0538832854195774,62
3,34.5,44.5,44591.263,118.737127440383,0.191783705001265,62
3,35.5,45.5,44371.628,3036.47888983039,3.21000535955736,62
3,36.5,46.5,44416.645,111.194926644559,2.6159203576951,5
3,37.5,47.5,44366.777,111.194926644558,3.25178905233394,5
3,38.5,48.5,44300.597,222.389853289118,6.51405545662336,5
3,39.5,49.5,44559.467,709.550579486319,2.88162260739348,5
3,40.5,50.5,44354.699,76.5410253736818,27.9448796545623,7
3,40.5,51.5,44109.667,111.194926644559,4.49381371825621,7
3,39.5,51.5,43647.499,2952.76670669524,446.576936887182,7
3,38.5,51.5,43342.686,2793.93398094829,97.5161069752461,7
3,39.5,50.5,43881.257,235.645703818317,909.828972277834,7
3,38.5,50.5,43549.341,192.585484066856,15.7263991562035,7
3,37.5,51.5,43203.321,136.182823285998,3.01342767051668,7
3,36.5,52.5,43184.451,260.75219748935,21.0657777903873,7
3,36.5,53.5,43134.29,77.9370509826608,5.0697359645263,7
3,36.5,54.5,43516.076,111.194926644559,0.881554894712468,7
3,37.5,55.5,43561.86,684.55889945362,6.27178352026711,7
3,38.5,55.5,43822.024,111.194926644559,23.4935403854965,7
3,39.5,56.5,44460.653,84.5528329074335,10.9496028111132,7
3,38.5,57.5,44862.481,139.306124633542,1.51858770612365,7
3,38.5,58.5,45603.372,708.179044337059,6.95780240452156,7
3,39.5,58.5,45949.472,814.342589857731,11.1492687548987,7
3,40.5,58.5,46189.586,353.576010011034,2.8933496723569,7
