Trajectory,Latitude,Longitude,Date,Length,Speed,FST
1,10.5,-82.5,12726.277,0,0,34
1,9.5,-81.5,12724.907,157.204481446989,13.6675779383571,34
1,8.5,-80.5,14365.559,471.697220818213,94.6993015093827,34
1,7.5,-79.5,14496.601,157.252375353749,11.5950726554896,34
1,6.5,-78.5,14566.468,314.492772897961,6.81945427712035,34
1,6.5,-77.5,14497.429,786.082082486489,41.8395828447131,34
1,5.5,-76.5,14505.36,111.194926644559,2.68905048595106,34
1,4.5,-75.5,14540.536,868.297442160599,52.6911488658618,34
1,3.5,-74.5,14578.954,157.144648273242,2.02631329009235,34
1,2.5,-73.5,14656.506,554.579628130916,44.4161163007338,34
1,1.5,-72.5,14733.124,399.627402316958,15.4105893227266,34
1,0.5,-71.5,14792.803,156.953437620885,4.4619467142622,34
1,-0.5,-70.5,14779.241,156.82220622486,19.7733206688753,34
1,-1.5,-69.5,14809.286,247.155106121747,298.496504978129,34
1,-2.5,-68.5,14797.784,1755.27896188388,98.7776568308296,34
1,-3.5,-67.5,14714.336,1909.07102380514,16.8538652430002,84
1,-2.5,-67.5,14672.985,2064.40813879337,107.225270804212,115
1,-1.5,-66.5,14478.831,111.089091030378,0.261462382037061,115
1,-2.5,-65.5,14346.306,157.144648273241,0.237789186273643,115
1,-2.5,-64.5,13921.43,111.194926644559,50.7044809140456,115
1,-2.5,-63.5,13258.38,222.389853289117,333.418070898496,115
1,-3.5,-63.5,13260.573,2230.70702854357,40.4450634322724,115
1,-4.5,-63.5,13257.713,111.089091030378,27.3080361431655,115
1,-3.5,-62.5,13067.012,248.364281812118,35.0648428366652,115
1,-4.5,-61.5,13101.58,110.987520441634,25.4733808679446,115
1,-3.5,-60.5,13073.184,443.949766597546,67.6959082948471,115
1,-4.5,-59.5,13093.076,111.194926644559,4.48276261417285,14
1,-3.5,-58.5,13079.001,111.089091030378,12.2614890762014,14
1,-2.5,-59.5,13092.828,157.144648273242,164.72185353594,115
1,-1.5,-59.5,13093.009,110.987520441633,59.6066167785039,115
1,-2.5,-59.5,13092.828,443.949766597546,80.294766973686,115
1,-3.5,-59.5,13092.938,111.194926644559,22.5319000292949,115
1,-4.5,-58.5,13082.978,248.364281812118,153.690768448094,14
1,-3.5,-57.5,13115.59,332.962435284082,20.6270868098182,14
1,-3.5,-56.5,13114.002,110.987520441633,69.8913856685463,14
1,-4.5,-55.5,13094.557,565.649292333823,45.5360885794398,14
1,-3.5,-54.5,13131.732,665.111025928681,94.7046882996945,14
1,-4.5,-53.5,13092.105,443.408044600275,299.397734368535,14
1,-3.5,-52.5,13138.283,333.584779933676,4978.87731250997,14
1,-2.5,-52.5,13133.348,222.389853289117,3132.25145478015,14
1,-2.5,-51.5,13074.107,111.194926644559,1010.86296949064,14
1,-1.5,-50.5,13080.039,0,NaN,14
1,-2.5,-50.5,13085.522,1005.5342669752,1704.29536775415,14
1,-3.5,-50.5,13092.238,350.854190091113,2638.00142926024,14
1,-4.5,-49.5,13091.866,443.408044600275,1855.26378494166,14
1,-3.5,-48.5,13143.812,248.544184576408,39.1778348954038,14
1,-3.5,-47.5,13145.674,915.280428091483,359.780042488552,14
1,-2.5,-46.5,13146.628,948.810800532016,322.834569762676,14
1,-2.5,-45.5,13155.688,916.070122159484,882.533836376756,14
1,-3.5,-45.5,13180.493,785.199718579274,160.441299260163,14
1,-2.5,-44.5,13198.491,1005.5342669752,1089.41957418684,14
1,-2.5,-43.5,13202.559,221.975009377843,35.9648427378307,14
1,-3.5,-42.5,13191.408,2706.59212755313,7.94339333368491,14
1,-3.5,-41.5,13187.051,156.06233315036,113.914111788517,14
2,10.5,-82.5,12726.277,0,0,34
2,11.5,-81.5,12730.289,157.204481446989,13.6675779383571,34
2,11.5,-80.5,13807.903,471.697220818213,94.6993015093827,34
2,10.5,-80.5,13963.521,157.252375353749,11.5950726554896,34
2,9.5,-80.5,14159.52,314.492772897961,6.81945427712035,34
2,8.5,-80.5,14365.559,786.082082486489,41.8395828447131,34
2,7.5,-79.5,14496.601,943.286560541091,16.3113705782655,34
2,6.5,-78.5,14566.468,157.144648273242,2.02631329009235,34
2,6.5,-77.5,14497.429,554.579628130916,44.4161163007338,34
2,5.5,-76.5,14505.36,1808.45757614944,147.328519441892,34
2,4.5,-75.5,14540.536,1414.55206080575,103.577071158075,34
2,3.5,-74.5,14578.954,156.953437620885,4.4619467142622,34
2,2.5,-73.5,14656.506,156.82220622486,19.7733206688753,34
2,1.5,-72.5,14733.124,247.155106121747,298.496504978129,34
2,0.5,-71.5,14792.803,156.488993862475,1.1941896022838,34
2,-0.5,-70.5,14779.241,2278.06227742211,35.9917571558459,34
2,-1.5,-69.5,14809.286,2354.69053277313,16.4957829190034,34
2,-2.5,-68.5,14797.784,111.194926644559,0.567323948818917,34
2,-3.5,-67.5,14714.336,2590.62284681193,18.7167503309823,84
2,-4.5,-66.5,14554.193,2671.89602749713,155.288621846862,84
2,-5.5,-65.5,14302.265,2756.03535762556,30.6287408328951,84
2,-6.5,-64.5,13825.109,2406.48278353809,8.24748027149568,84
2,-7.5,-64.5,13717.921,1457.06110314651,28.9962408586371,84
2,-8.5,-63.5,13099.907,111.194926644559,40.2734250795154,11
2,-8.5,-62.5,12997.122,222.389853289117,684.276471657291,11
2,-9.5,-61.5,12989.851,350.118363099735,65.9480812016918,11
2,-10.5,-60.5,12944.38,246.377799156029,118.564869661254,14
2,-11.5,-59.5,12937.573,307.304456843762,278.355486271226,14
2,-12.5,-58.5,12885.665,700.705650988767,831.204805444425,14
2,-13.5,-57.5,12855.316,986.310116548829,143.40071482244,14
2,-14.5,-56.5,12849.153,536.72765717959,405.689839137914,14
2,-15.5,-56.5,12850.02,1149.97013945019,204.47548709997,14
2,-15.5,-55.5,12858.515,244.322593738902,188.085137597442,14
2,-16.5,-55.5,12870.842,1769.23474254533,1301.86515271879,14
2,-16.5,-54.5,12920.449,945.747960193712,300.142164453748,14
2,-16.5,-53.5,13016.119,245.567786333526,244.103167329252,14
2,-17.5,-52.5,13082.342,1232.75223114558,113.932738553199,14
2,-18.5,-52.5,13092.507,1188.15929331793,140.793849190412,14
2,-18.5,-51.5,13179.545,104.153033237985,9.36122894463263,14
2,-19.5,-50.5,13221.223,489.915078179099,430.127373291867,14
2,-20.5,-50.5,13226.574,1824.35897386845,237.453985925897,14
2,-21.5,-50.5,13246.632,156.062333150361,54.131922702141,14
2,-22.5,-50.5,13287.288,1480.50609828801,1088.60742521277,14
2,-23.5,-50.5,13349.642,456.312065656017,212.73289774169,14
2,-24.5,-50.5,13426.137,348.703065291498,43.4142262564157,14
2,-24.5,-49.5,13311.303,308.18699366596,161.185666143263,14
2,-25.5,-49.5,13348.343,151.130749906556,27.0020993222373,14
2,-25.5,-48.5,13297.232,150.607689732692,145.094113422567,14
