Trajectory,Latitude,Longitude,Date,Length,Speed,FST
2,55.5,103.5,46412.067,1213.93002509,26.6119349590088,90
2,54.5,103.5,46484.972,128.184403727881,5.43822509557768,90
2,55.5,104.5,46499.589,2729.61847288909,41.4287867544278,90
2,54.5,104.5,46575.087,111.194926644559,4.46494244477117,90
2,55.5,105.5,46618.971,2684.06994125509,114.478799848788,90
2,54.5,106.5,46731.887,3519.72467451837,853.68049345591,90
2,53.5,105.5,46738.8,2667.00066407002,80.3652342575151,90
2,52.5,105.5,46781.291,111.194926644559,2.34435130283077,90
2,53.5,106.5,46769.83,4586.36140910336,107.704046429408,90
2,52.5,107.5,46722.6,8172.6920066873,100.484329936034,90
2,53.5,108.5,46877.541,8027.8414434922,103.900102808406,90
2,54.5,108.5,46857.159,111.194926644559,12.6804569100873,90
2,55.5,109.5,46882.987,1821.04730180261,192.70341818023,90
2,54.5,110.5,46799.884,6135.98633348952,47.0652159473612,90
2,53.5,110.5,46822.085,2673.67308688309,204.253100602277,90
2,54.5,111.5,46830.647,965.223567191286,45.3902453417029,90
2,53.5,112.5,46939.795,3879.51205049614,163.644157864588,90
2,52.5,112.5,46955.428,7955.62080685475,19078.2273545092,90
2,51.5,112.5,46963.705,111.194926644559,7.30824361778406,90
2,52.5,113.5,47036.312,4448.52009591283,306.3930088789,90
2,51.5,114.5,46897.296,911.294619347763,436.862233627261,90
2,52.5,114.5,46897.106,2916.96632422327,365.443037362141,90
2,52.5,115.5,46759.253,111.194926644559,1.47104640416673,90
2,53.5,115.5,46756.442,3611.10003890706,52.6222992131951,90
2,53.5,116.5,46750.748,3540.60786377952,79.4677888355529,90
2,52.5,117.5,46673.184,3484.3724967595,39.4400708210852,26
2,53.5,117.5,46668.007,718.817114671872,36.5549793873057,90
2,53.5,118.5,46683.282,4810.95190696713,60.0153677174583,26
2,52.5,118.5,46696.854,111.194926644559,5.97436743200908,26
2,51.5,119.5,46380.955,4394.35590085067,42.1868966327214,26
2,52.5,120.5,46372.677,2966.33761232264,76.4460895374752,26
2,53.5,119.5,46361.694,3010.88853373364,108.134195292815,26
2,52.5,119.5,46363.453,671.310575134028,38.8310142951349,26
2,51.5,120.5,46377.673,111.194926644559,0.933799078289505,26
2,50.5,121.5,46351.256,493.472183457088,17.2536688737123,26
2,51.5,122.5,46329.32,111.194926644558,1.25820275464563,26
2,52.5,122.5,46294.276,483.439497148846,65.5422311752432,26
2,53.5,123.5,46255.142,3470.08864637595,121.369964197681,26
2,52.5,123.5,46214.65,1176.14063507641,35.5061323796653,26
