Trajectory,Latitude,Longitude,Date,Length,Speed,FST
2,48.5,13.5,47031.96,111.194926644558,58.5853143543186,46
2,47.5,13.5,47030.062,111.194926644559,27.5576026380826,50
2,46.5,13.5,47026.027,253.200185611711,261.570439681316,50
2,46.5,12.5,47522.606,134.59009790269,0.493515614731345,64
2,47.5,11.5,47338.443,76.5410253736816,0.36350825587562,46
2,48.5,11.5,47353.68,2862.84892798508,20.0078898563463,46
2,49.5,11.5,47361.244,2920.05295229895,21.7075257757242,46
2,49.5,11.5,47361.244,2977.70647717344,19.260839185075,46
2,48.5,10.5,47043.956,3038.41717843274,27.8866439519878,46
2,47.5,10.5,47025.059,3094.85567958418,286.110352184838,46
2,46.5,9.5,46752.342,3078.81947752578,64.8008814094565,46
2,46.5,8.5,46541.78,3134.44758469752,573.444490431269,43
2,45.5,7.5,46264.176,111.194926644559,4.33829841381739,43
2,44.5,6.5,46000.621,111.194926644559,7.50860467584243,43
2,43.5,6.5,45942.292,111.194926644559,10.241772740591,43
2,42.5,5.5,45658.344,3370.88991312326,14.8376429479199,65
2,42.5,4.5,45454.582,81.981024450153,0.402337160266168,43
2,42.5,3.5,45323.191,81.981024450153,0.623947031761315,43
2,41.5,2.5,45096.48,138.535216729955,0.611065262514644,43
2,40.5,2.5,45023.362,111.194926644559,1.52075995848567,97
2,39.5,1.5,44884.545,140.069048417268,1.00901941705458,97
2,39.5,0.5,44818.581,85.8002983283826,1.30071400049091,97
2,38.5,-0.5,44744.157,140.823195827187,1.89217451127578,97
2,37.5,-1.5,44568.091,141.567795577828,0.804060952017024,97
2,36.5,-2.5,44328.453,142.30209740547,0.593821085994168,97
2,36.5,-3.5,44297.653,178.766397825483,42.7670808194905,97
2,36.5,-4.5,44324.273,89.3844032370607,3.3577912560876,97
2,36.5,-5.5,44198.182,178.766397825483,1.79717101291318,87
2,36.5,-6.5,44123.424,89.3844032370608,1.19565000718397,87
2,36.5,-7.5,44040.001,89.3844032370607,1.07145994794071,87
3,30.5,40.5,45885.529,0,0,67
3,31.5,40.5,45896.386,128.977830040289,8.86323735846099,62
3,32.5,40.5,45911.195,258.250121556143,12.7770691448718,100
3,33.5,40.5,45936.826,258.733955542707,178.68367095442,100
3,34.5,40.5,45989.804,129.775374069889,7.94364779763072,100
3,35.5,40.5,46109.577,66.1407336675844,29.2141049769053,100
3,35.5,39.5,46377.418,340.739871865601,30.4776271793911,100
3,36.5,39.5,46641.738,231.567915703092,8.39500854491991,100
3,37.5,40.5,47059.466,111.194926644559,2.36650406803066,100
3,37.5,39.5,47370.585,129.138099442383,2.99193965623449,100
3,38.5,39.5,48717.461,64.5706793648414,1.65468260679188,106
3,39.5,40.5,49324.306,598.207976213536,5.13571408150343,45
3,40.5,40.5,50249.854,66.1407336675846,2.21844548425531,45
3,41.5,40.5,50888.789,232.457380453758,1.31851063483752,45
3,42.5,40.5,51266.423,111.194926644559,4.20539792914654,45
3,43.5,40.5,51441.866,850.883170597959,50.789898561317,45
3,44.5,40.5,51462.494,111.194926644559,0.692281374443936,45
3,45.5,40.5,51351.548,1012.89121025979,9.96802812860287,45
3,46.5,40.5,51117.89,1067.75381600056,7.08242725904258,45
3,47.5,40.5,50763.98,127.39614770772,2.75940364988143,45
3,48.5,40.5,50292.508,1202.57474007763,4.21222973378833,108
3,49.5,40.5,49709.099,1302.27524854576,5.45405344238763,108
3,50.5,40.5,49017.949,127.39614770772,0.7683724228451,108
3,50.5,40.5,49017.949,128.184403727881,0.333081466069061,108
3,51.5,39.5,50839.497,1419.29787327079,12.7757633088564,108
3,52.5,38.5,51986.166,111.194926644559,2.08816763651754,108
3,53.5,37.5,53008.529,1433.40392270568,3.7657534447215,9
3,54.5,36.5,53553.514,129.77537406989,0.126936688896105,9
3,55.5,35.5,53938.358,1571.76727622662,17.1160544073475,9
3,56.5,34.5,54104.158,2003.78634283656,4.64009138258098,9
3,55.5,33.5,54628.426,111.194926644559,5.39048510008606,9
3,56.5,32.5,54674.594,222.389853289118,2.4622982493979,9
3,56.5,31.5,54926.969,333.584779933676,3.91876393461,9
3,55.5,31.5,55087.59,444.779706578235,2.99448409833657,9
3,54.5,30.5,55453.381,555.974633222794,2.4267665057018,9
3,54.5,29.5,55492.404,1114.55154682026,22.6112056078145,9
3,55.5,28.5,55610.137,450.591978974091,5.96676217241273,9
3,54.5,27.5,55535.566,111.194926644558,0.23584629976872,9
3,53.5,27.5,55582.553,889.55941315647,20.8552401452718,9
3,54.5,26.5,55661.578,2294.28567079814,5.19257122668423,8
3,53.5,25.5,55676.13,1852.13714448202,18.7245326237882,8
3,52.5,24.5,55639.918,1111.94926644559,2.88973361377565,86
3,53.5,24.5,55621.317,1223.14419309015,3.99254527590413,8
3,53.5,23.5,55623.581,0,NaN,8
3,54.5,22.5,55641.366,1336.6603875836,4.4482987260177,8
3,53.5,21.5,55336.901,2370.89287787242,1.98425154338595,86
3,53.5,20.5,55307.087,2429.5287951619,15.9815340983278,86
3,52.5,19.5,55104.343,2600.63454727083,278.410721257973,86
